"","min_2","max_other","target_score","gene","rank"
"OR13C5",0,0,0,"OR13C5",525
"PALM2.AKAP2",0,0,0,"PALM2.AKAP2",526
"MUSK",0,0,0,"MUSK",527
"DEC1",0,0,0,"DEC1",528
"LMX1B",0,0,0,"LMX1B",529
"FAM163B",0,0,0,"FAM163B",530
"LCN1",0,0,0,"LCN1",531
"RNF224",0,0,0,"RNF224",532
"PSMD13",4.04,4.04,0,"PSMD13",533
"KRTAP5.1",0,0,0,"KRTAP5.1",534
"NUP98",2,2,0,"NUP98",535
"OR51E1",0,0,0,"OR51E1",536
"OR51E2",0,0,0,"OR51E2",537
"CCKBR",0,0,0,"CCKBR",538
"TUB",0,0,0,"TUB",539
"LUZP2",0,0,0,"LUZP2",540
"CNTF",0,0,0,"CNTF",541
"PGA5",0,0,0,"PGA5",542
"KCNK4",0,0,0,"KCNK4",543
"NPAS4",0,0,0,"NPAS4",544
"CCDC87",0,0,0,"CCDC87",545
"KRTAP5.7",0,0,0,"KRTAP5.7",546
"KRTAP5.9",0,0,0,"KRTAP5.9",547
"KRTAP5.10",0,0,0,"KRTAP5.10",548
"GRIA4",0,0,0,"GRIA4",549
"SCN2B",0,0,0,"SCN2B",550
"BLID",0,0,0,"BLID",551
"HEPACAM",0,0,0,"HEPACAM",552
"PKNOX2",0,0,0,"PKNOX2",553
"PATE2",0,0,0,"PATE2",554
"ADAMTS8",0,0,0,"ADAMTS8",555
"LRRC18",0,0,0,"LRRC18",556
"PCDH15",0,0,0,"PCDH15",557
"PHYHIPL",0,0,0,"PHYHIPL",558
"OPN4",0,0,0,"OPN4",559
"SLC16A12",0,0,0,"SLC16A12",560
"TLX1",0,0,0,"TLX1",561
"LBX1",0,0,0,"LBX1",562
"SORCS3",0,0,0,"SORCS3",563
"VWA2",0,0,0,"VWA2",564
"MMP21",0,0,0,"MMP21",565
"FAM196A",0,0,0,"FAM196A",566
"LRTM2",0,0,0,"LRTM2",567
"NCAPD2",1.11,1.11,0,"NCAPD2",568
"APOBEC1",0.04,0.04,0,"APOBEC1",569
"CLEC2A",0,0,0,"CLEC2A",570
"TAS2R50",0,0,0,"TAS2R50",571
"GPR19",0.47,0.47,0,"GPR19",572
"SMCO3",0,0,0,"SMCO3",573
"SLCO1A2",0,0,0,"SLCO1A2",574
"COL2A1",0,0,0,"COL2A1",575
"ANP32D",0,0,0,"ANP32D",576
"C12orf54",0,0,0,"C12orf54",577
"ANKRD33",0,0,0,"ANKRD33",578
"KRT75",0,0,0,"KRT75",579
"SP7",0,0,0,"SP7",580
"RP11.977G19.10",0,0,0,"RP11.977G19.10",581
"GRIP1",0,0,0,"GRIP1",582
"PTPRQ",0,0,0,"PTPRQ",583
"CCDC38",0.02,0.02,0,"CCDC38",584
"NR1H4",0,0,0,"NR1H4",585
"ANO4",0,0,0,"ANO4",586
"DAO",0,0,0,"DAO",587
"ERICH6B",0,0,0,"ERICH6B",588
"SETDB2",2.33,2.33,0,"SETDB2",589
"SLITRK5",0,0,0,"SLITRK5",590
"DCT",0,0,0,"DCT",591
"RNASE7",0,0,0,"RNASE7",592
"RNF212B",0,0,0,"RNF212B",593
"RP11.468E2.2",0,0,0,"RP11.468E2.2",594
"C14orf105",0,0,0,"C14orf105",595
"TOMM20L",0,0,0,"TOMM20L",596
"SYT16",0,0,0,"SYT16",597
"ACOT6",0,0,0,"ACOT6",598
"SYNDIG1L",0,0,0,"SYNDIG1L",599
"ESRRB",0,0,0,"ESRRB",600
"NOXRED1",0,0,0,"NOXRED1",601
"ISM2",0,0,0,"ISM2",602
"DIO3",0,0,0,"DIO3",603
"MAGEL2",0,0,0,"MAGEL2",604
"IGDCC4",0,0,0,"IGDCC4",605
"C15orf59",0,0,0,"C15orf59",606
"SCAMP2",3.78,3.78,0,"SCAMP2",607
"SPATA8",0,0,0,"SPATA8",608
"CERS3",0,0,0,"CERS3",609
"ARHGDIG",0,0,0,"ARHGDIG",610
"MSLNL",0,0,0,"MSLNL",611
"RPL3L",0,0,0,"RPL3L",612
"NTN3",0,0,0,"NTN3",613
"C16orf96",0,0,0,"C16orf96",614
"RBFOX1",0,0,0,"RBFOX1",615
"C16orf82",0,0,0,"C16orf82",616
"GSG1L",0,0,0,"GSG1L",617
"NFATC2IP",2.72,2.72,0,"NFATC2IP",618
"CTF1",0.18,0.18,0,"CTF1",619
"COX6A2",0,0,0,"COX6A2",620
"ABCC12",0,0,0,"ABCC12",621
"ABCC11",0,0,0,"ABCC11",622
"RP11.467J12.4",0,0,0,"RP11.467J12.4",623
"CES5A",0,0,0,"CES5A",624
"RP11.249C24.12",0,0,0,"RP11.249C24.12",625
"TAT",0,0,0,"TAT",626
"FOXL1",0,0,0,"FOXL1",627
"SLC2A4",0,0,0,"SLC2A4",628
"SHISA6",0,0,0,"SHISA6",629
"MYOCD",0,0,0,"MYOCD",630
"ASIC2",0,0,0,"ASIC2",631
"CCL1",0,0,0,"CCL1",632
"CISD3",3.46,3.46,0,"CISD3",633
"CDK12",3.17,3.17,0,"CDK12",634
"KRT12",0,0,0,"KRT12",635
"KRTAP1.5",0,0,0,"KRTAP1.5",636
"KRT34",0,0,0,"KRT34",637
"KRT32",0,0,0,"KRT32",638
"PYY",0,0,0,"PYY",639
"ADAM11",0,0,0,"ADAM11",640
"CHAD",0,0,0,"CHAD",641
"PPM1E",0,0,0,"PPM1E",642
"CTD.2501B8.1",0,0,0,"CTD.2501B8.1",643
"USH1G",0,0,0,"USH1G",644
"CIDEA",0,0,0,"CIDEA",645
"ANKRD30B",0,0,0,"ANKRD30B",646
"ASXL3",0,0,0,"ASXL3",647
"RIT2",0,0,0,"RIT2",648
"SYT4",0,0,0,"SYT4",649
"BOD1L2",0,0,0,"BOD1L2",650
"GRP",0,0,0,"GRP",651
"RAX",0,0,0,"RAX",652
"CDH19",0,0,0,"CDH19",653
"RSPO4",0,0,0,"RSPO4",654
"RP11.314N13.10",0,0,0,"RP11.314N13.10",655
"SIRPG",4.62,4.62,0,"SIRPG",656
"HAO1",0,0,0,"HAO1",657
"BANF2",0,0,0,"BANF2",658
"DEFB124",0,0,0,"DEFB124",659
"BPIFB4",0,0,0,"BPIFB4",660
"JPH2",0,0,0,"JPH2",661
"R3HDML",0,0,0,"R3HDML",662
"SPATA25",0,0,0,"SPATA25",663
"SALL4",0,0,0,"SALL4",664
"CBLN4",0,0,0,"CBLN4",665
"CHRNA4",0,0,0,"CHRNA4",666
"THEG",0,0,0,"THEG",667
"ACSBG2",0,0,0,"ACSBG2",668
"CTD.3214H19.16",0,0,0,"CTD.3214H19.16",669
"ELAVL3",0,0,0,"ELAVL3",670
"RTBDN",0,0,0,"RTBDN",671
"CASP14",0,0,0,"CASP14",672
"HAPLN4",0,0,0,"HAPLN4",673
"TM6SF2",0,0,0,"TM6SF2",674
"ZNF98",0,0,0,"ZNF98",675
"SLC7A9",0,0,0,"SLC7A9",676
"SCGB2B2",0,0,0,"SCGB2B2",677
"FAM187B",0,0,0,"FAM187B",678
"KRTDAP",0,0,0,"KRTDAP",679
"SUPT5H",2.69,2.69,0,"SUPT5H",680
"TTC9B",0,0,0,"TTC9B",681
"CTC.435M10.3",0,0,0,"CTC.435M10.3",682
"APOC4",0,0,0,"APOC4",683
"IGFL3",0,0,0,"IGFL3",684
"KLK2",0,0,0,"KLK2",685
"SMIM17",0,0,0,"SMIM17",686
"ZIM2",0,0,0,"ZIM2",687
"PNPLA5",0,0,0,"PNPLA5",688
"PRR5.ARHGAP8",0,0,0,"PRR5.ARHGAP8",689
"CH507.9B2.2",0,0,0,"CH507.9B2.2",690
"MRAP",0,0,0,"MRAP",691
"AP000275.65",0,0,0,"AP000275.65",692
"KCNE2",0,0,0,"KCNE2",693
"KCNJ6",0,0,0,"KCNJ6",694
"DNMT3L",0,0,0,"DNMT3L",695
"YIPF5",2.52,2.53,-0.00999999999999979,"YIPF5",696
"URM1",3.24,3.25,-0.00999999999999979,"URM1",697
"SURF4",4,4.01,-0.00999999999999979,"SURF4",698
"PSMA7",6.24,6.25,-0.00999999999999979,"PSMA7",699
"POP4",2.87,2.88,-0.00999999999999979,"POP4",700
"HOXC12",0.07,0.08,-0.01,"HOXC12",701
"CYP4A11",0,0.01,-0.01,"CYP4A11",702
"CYP4A22",0,0.01,-0.01,"CYP4A22",703
"ADAM30",0,0.01,-0.01,"ADAM30",704
"LCE3D",0,0.01,-0.01,"LCE3D",705
"TNNI1",0,0.01,-0.01,"TNNI1",706
"PRSS38",0,0.01,-0.01,"PRSS38",707
"C2orf70",0,0.01,-0.01,"C2orf70",708
"SIX2",0,0.01,-0.01,"SIX2",709
"TBR1",0,0.01,-0.01,"TBR1",710
"SLC6A1",0,0.01,-0.01,"SLC6A1",711
"DCLK3",0,0.01,-0.01,"DCLK3",712
"HHATL",0,0.01,-0.01,"HHATL",713
"PRSS45",0,0.01,-0.01,"PRSS45",714
"CSPG5",0,0.01,-0.01,"CSPG5",715
"ATP13A5",0,0.01,-0.01,"ATP13A5",716
"C4orf17",0,0.01,-0.01,"C4orf17",717
"FABP2",0,0.01,-0.01,"FABP2",718
"SLC45A2",0,0.01,-0.01,"SLC45A2",719
"C9",0,0.01,-0.01,"C9",720
"DCANP1",0,0.01,-0.01,"DCANP1",721
"PCDHGB4",0,0.01,-0.01,"PCDHGB4",722
"FGF1",0,0.01,-0.01,"FGF1",723
"FAT2",0,0.01,-0.01,"FAT2",724
"ZBTB12",0,0.01,-0.01,"ZBTB12",725
"C6orf222",0,0.01,-0.01,"C6orf222",726
"FUT9",0,0.01,-0.01,"FUT9",727
"NYAP1",0,0.01,-0.01,"NYAP1",728
"NAT16",0,0.01,-0.01,"NAT16",729
"C7orf33",0,0.01,-0.01,"C7orf33",730
"GRPR",0,0.01,-0.01,"GRPR",731
"SYTL5",0,0.01,-0.01,"SYTL5",732
"NDP",0,0.01,-0.01,"NDP",733
"MUM1L1",0,0.01,-0.01,"MUM1L1",734
"CSMD1",0,0.01,-0.01,"CSMD1",735
"RP1L1",0,0.01,-0.01,"RP1L1",736
"FRMPD1",0,0.01,-0.01,"FRMPD1",737
"ACTL7A",0,0.01,-0.01,"ACTL7A",738
"NELL1",0,0.01,-0.01,"NELL1",739
"GDPD4",0,0.01,-0.01,"GDPD4",740
"NDUFC2.KCTD14",0,0.01,-0.01,"NDUFC2.KCTD14",741
"PGR",0,0.01,-0.01,"PGR",742
"ANGPTL5",0,0.01,-0.01,"ANGPTL5",743
"KCNJ1",0,0.01,-0.01,"KCNJ1",744
"SLC39A12",0,0.01,-0.01,"SLC39A12",745
"C10orf113",0,0.01,-0.01,"C10orf113",746
"NKX2.3",0,0.01,-0.01,"NKX2.3",747
"PITX3",0,0.01,-0.01,"PITX3",748
"C10orf90",0,0.01,-0.01,"C10orf90",749
"RP11.108K14.8",0,0.01,-0.01,"RP11.108K14.8",750
"C12orf71",0,0.01,-0.01,"C12orf71",751
"KRT79",0,0.01,-0.01,"KRT79",752
"SPIC",0,0.01,-0.01,"SPIC",753
"SGCG",0,0.01,-0.01,"SGCG",754
"LRRC74A",0,0.01,-0.01,"LRRC74A",755
"CTD.2116N17.1",0,0.01,-0.01,"CTD.2116N17.1",756
"C15orf38.AP3S2",0,0.01,-0.01,"C15orf38.AP3S2",757
"OR2C1",0,0.01,-0.01,"OR2C1",758
"CORO7.PAM16",0,0.01,-0.01,"CORO7.PAM16",759
"IRX6",0,0.01,-0.01,"IRX6",760
"BCO1",0,0.01,-0.01,"BCO1",761
"OVCA2",0,0.01,-0.01,"OVCA2",762
"SMTNL2",0,0.01,-0.01,"SMTNL2",763
"ALOX12",0,0.01,-0.01,"ALOX12",764
"CCL15.CCL14",0,0.01,-0.01,"CCL15.CCL14",765
"STAC2",0,0.01,-0.01,"STAC2",766
"TBX4",0,0.01,-0.01,"TBX4",767
"TEX19",0,0.01,-0.01,"TEX19",768
"RP11.729L2.2",0,0.01,-0.01,"RP11.729L2.2",769
"CPLX4",0,0.01,-0.01,"CPLX4",770
"NKAIN4",0,0.01,-0.01,"NKAIN4",771
"FBN3",0,0.01,-0.01,"FBN3",772
"SLC8A2",0,0.01,-0.01,"SLC8A2",773
"CSDC2",0,0.01,-0.01,"CSDC2",774
"DSCR4",0,0.01,-0.01,"DSCR4",775
"IGSF5",0,0.01,-0.01,"IGSF5",776
"INSRR",0.04,0.05,-0.01,"INSRR",777
"C17orf50",0.03,0.04,-0.01,"C17orf50",778
"NLRP8",0.03,0.04,-0.01,"NLRP8",779
"TMEM56.RWDD3",0.15,0.16,-0.01,"TMEM56.RWDD3",780
"POC5",1.5,1.51,-0.01,"POC5",781
"USP42",1.47,1.48,-0.01,"USP42",782
"KDM5C",1.59,1.6,-0.01,"KDM5C",783
"LPCAT3",1.95,1.96,-0.01,"LPCAT3",784
"ULK3",1.96,1.97,-0.01,"ULK3",785
"VAMP4",2.17,2.18,-0.0100000000000002,"VAMP4",786
"IMMT",2.84,2.85,-0.0100000000000002,"IMMT",787
"BUD31",3.98,3.99,-0.0100000000000002,"BUD31",788
"CCDC88B",2.94,2.95,-0.0100000000000002,"CCDC88B",789
"DPP3",2.32,2.33,-0.0100000000000002,"DPP3",790
"CMC2",3.67,3.68,-0.0100000000000002,"CMC2",791
"PSMD11",3.44,3.45,-0.0100000000000002,"PSMD11",792
"ESCO1",2.82,2.83,-0.0100000000000002,"ESCO1",793
"SNRPG",4.61,4.63,-0.0199999999999996,"SNRPG",794
"RANBP1",4.83,4.85,-0.0199999999999996,"RANBP1",795
"SUPT7L",1.87,1.89,-0.0199999999999998,"SUPT7L",796
"CAB39L",0.55,0.57,-0.0199999999999999,"CAB39L",797
"ZNF695",0.07,0.09,-0.02,"ZNF695",798
"CELA2A",0,0.02,-0.02,"CELA2A",799
"CLCNKA",0,0.02,-0.02,"CLCNKA",800
"CATSPER4",0,0.02,-0.02,"CATSPER4",801
"SLFNL1",0,0.02,-0.02,"SLFNL1",802
"GLIS1",0,0.02,-0.02,"GLIS1",803
"KANK4",0,0.02,-0.02,"KANK4",804
"SYPL2",0,0.02,-0.02,"SYPL2",805
"GNAT2",0,0.02,-0.02,"GNAT2",806
"GJA8",0,0.02,-0.02,"GJA8",807
"REN",0,0.02,-0.02,"REN",808
"FIGLA",0,0.02,-0.02,"FIGLA",809
"CLEC4F",0,0.02,-0.02,"CLEC4F",810
"RP11.287D1.3",0,0.02,-0.02,"RP11.287D1.3",811
"RGPD1",0,0.02,-0.02,"RGPD1",812
"FOXI3",0,0.02,-0.02,"FOXI3",813
"POTEF",0,0.02,-0.02,"POTEF",814
"SCN1A",0,0.02,-0.02,"SCN1A",815
"SLC22A14",0,0.02,-0.02,"SLC22A14",816
"PRSS42",0,0.02,-0.02,"PRSS42",817
"TMEM89",0,0.02,-0.02,"TMEM89",818
"BSN",0,0.02,-0.02,"BSN",819
"STXBP5L",0,0.02,-0.02,"STXBP5L",820
"RAB43",0,0.02,-0.02,"RAB43",821
"GRK7",0,0.02,-0.02,"GRK7",822
"ERICH6",0,0.02,-0.02,"ERICH6",823
"LRRIQ4",0,0.02,-0.02,"LRRIQ4",824
"KNG1",0,0.02,-0.02,"KNG1",825
"OSTN",0,0.02,-0.02,"OSTN",826
"ZNF732",0,0.02,-0.02,"ZNF732",827
"TMPRSS11A",0,0.02,-0.02,"TMPRSS11A",828
"DMP1",0,0.02,-0.02,"DMP1",829
"DDX4",0,0.02,-0.02,"DDX4",830
"PCDHA6",0,0.02,-0.02,"PCDHA6",831
"PCDHB1",0,0.02,-0.02,"PCDHB1",832
"SOX30",0,0.02,-0.02,"SOX30",833
"DRD1",0,0.02,-0.02,"DRD1",834
"CYP21A2",0,0.02,-0.02,"CYP21A2",835
"RPS10.NUDT3",0,0.02,-0.02,"RPS10.NUDT3",836
"RP11.444E17.6",0,0.02,-0.02,"RP11.444E17.6",837
"MEP1A",0,0.02,-0.02,"MEP1A",838
"RIPPLY2",0,0.02,-0.02,"RIPPLY2",839
"GRM1",0,0.02,-0.02,"GRM1",840
"GPR31",0,0.02,-0.02,"GPR31",841
"DGKB",0,0.02,-0.02,"DGKB",842
"CYP3A43",0,0.02,-0.02,"CYP3A43",843
"COL26A1",0,0.02,-0.02,"COL26A1",844
"RNF148",0,0.02,-0.02,"RNF148",845
"PAGE2",0,0.02,-0.02,"PAGE2",846
"AGTR2",0,0.02,-0.02,"AGTR2",847
"CT45A10",0,0.02,-0.02,"CT45A10",848
"PLXNB3",0,0.02,-0.02,"PLXNB3",849
"DLGAP2",0,0.02,-0.02,"DLGAP2",850
"C8orf48",0,0.02,-0.02,"C8orf48",851
"RP1",0,0.02,-0.02,"RP1",852
"SLC26A7",0,0.02,-0.02,"SLC26A7",853
"RP11.613M10.9",0,0.02,-0.02,"RP11.613M10.9",854
"FOXE1",0,0.02,-0.02,"FOXE1",855
"KCNJ11",0,0.02,-0.02,"KCNJ11",856
"MYOD1",0,0.02,-0.02,"MYOD1",857
"OR5B12",0,0.02,-0.02,"OR5B12",858
"GLYATL1",0,0.02,-0.02,"GLYATL1",859
"AP000721.4",0,0.02,-0.02,"AP000721.4",860
"TMEM151A",0,0.02,-0.02,"TMEM151A",861
"OR2AT4",0,0.02,-0.02,"OR2AT4",862
"GRM5",0,0.02,-0.02,"GRM5",863
"OR8G1",0,0.02,-0.02,"OR8G1",864
"TP53AIP1",0,0.02,-0.02,"TP53AIP1",865
"AKR1C4",0,0.02,-0.02,"AKR1C4",866
"ITIH2",0,0.02,-0.02,"ITIH2",867
"DRGX",0,0.02,-0.02,"DRGX",868
"OGDHL",0,0.02,-0.02,"OGDHL",869
"NEUROG3",0,0.02,-0.02,"NEUROG3",870
"C10orf99",0,0.02,-0.02,"C10orf99",871
"CYP17A1",0,0.02,-0.02,"CYP17A1",872
"CALHM3",0,0.02,-0.02,"CALHM3",873
"GFRA1",0,0.02,-0.02,"GFRA1",874
"ARMS2",0,0.02,-0.02,"ARMS2",875
"SLC6A13",0,0.02,-0.02,"SLC6A13",876
"NANOGNB",0,0.02,-0.02,"NANOGNB",877
"AQP6",0,0.02,-0.02,"AQP6",878
"AVPR1A",0,0.02,-0.02,"AVPR1A",879
"TRHDE",0,0.02,-0.02,"TRHDE",880
"C1QTNF9B",0,0.02,-0.02,"C1QTNF9B",881
"OXGR1",0,0.02,-0.02,"OXGR1",882
"F10",0,0.02,-0.02,"F10",883
"SLC39A2",0,0.02,-0.02,"SLC39A2",884
"DHRS2",0,0.02,-0.02,"DHRS2",885
"LRFN5",0,0.02,-0.02,"LRFN5",886
"PPP4R4",0,0.02,-0.02,"PPP4R4",887
"FAM189A1",0,0.02,-0.02,"FAM189A1",888
"EXD1",0,0.02,-0.02,"EXD1",889
"IGDCC3",0,0.02,-0.02,"IGDCC3",890
"HCN4",0,0.02,-0.02,"HCN4",891
"BNC1",0,0.02,-0.02,"BNC1",892
"SH3GL3",0,0.02,-0.02,"SH3GL3",893
"SLC28A1",0,0.02,-0.02,"SLC28A1",894
"HBZ",0,0.02,-0.02,"HBZ",895
"RNF151",0,0.02,-0.02,"RNF151",896
"CEMP1",0,0.02,-0.02,"CEMP1",897
"TMEM114",0,0.02,-0.02,"TMEM114",898
"CHP2",0,0.02,-0.02,"CHP2",899
"CTRB2",0,0.02,-0.02,"CTRB2",900
"KCNJ12",0,0.02,-0.02,"KCNJ12",901
"CACNG4",0,0.02,-0.02,"CACNG4",902
"ANGPT4",0,0.02,-0.02,"ANGPT4",903
"TGM3",0,0.02,-0.02,"TGM3",904
"RP4.734P14.4",0,0.02,-0.02,"RP4.734P14.4",905
"PCSK2",0,0.02,-0.02,"PCSK2",906
"APCDD1L",0,0.02,-0.02,"APCDD1L",907
"RBBP8NL",0,0.02,-0.02,"RBBP8NL",908
"RTEL1",0,0.02,-0.02,"RTEL1",909
"CTD.2192J16.20",0,0.02,-0.02,"CTD.2192J16.20",910
"RLN3",0,0.02,-0.02,"RLN3",911
"ERICH4",0,0.02,-0.02,"ERICH4",912
"NKPD1",0,0.02,-0.02,"NKPD1",913
"AP000350.10",0,0.02,-0.02,"AP000350.10",914
"RP4.539M6.19",0,0.02,-0.02,"RP4.539M6.19",915
"AP000295.9",0,0.02,-0.02,"AP000295.9",916
"AIRE",0,0.02,-0.02,"AIRE",917
"MOG",0.03,0.05,-0.02,"MOG",918
"DIRAS2",0.03,0.05,-0.02,"DIRAS2",919
"PNRC2",3.84,3.86,-0.02,"PNRC2",920
"URB2",0.53,0.55,-0.02,"URB2",921
"DUSP11",3.02,3.04,-0.02,"DUSP11",922
"TRAPPC13",1.63,1.65,-0.02,"TRAPPC13",923
"PRPF4B",3.32,3.34,-0.02,"PRPF4B",924
"TCP1",3.73,3.75,-0.02,"TCP1",925
"PFKP",3.05,3.07,-0.02,"PFKP",926
"ACTA2",2.51,2.53,-0.02,"ACTA2",927
"SLC35G1",0.6,0.62,-0.02,"SLC35G1",928
"TAF5",1.09,1.11,-0.02,"TAF5",929
"CLIP1",2.98,3,-0.02,"CLIP1",930
"EIF2B2",2.04,2.06,-0.02,"EIF2B2",931
"DRG2",2.34,2.36,-0.02,"DRG2",932
"DNAJC8",4.3,4.32,-0.0200000000000005,"DNAJC8",933
"MTF2",3.35,3.38,-0.0299999999999998,"MTF2",934
"MRPL47",3.31,3.34,-0.0299999999999998,"MRPL47",935
"ETV7",2.66,2.69,-0.0299999999999998,"ETV7",936
"RAD21",3.85,3.88,-0.0299999999999998,"RAD21",937
"TSG101",3.16,3.19,-0.0299999999999998,"TSG101",938
"DDB2",3.12,3.15,-0.0299999999999998,"DDB2",939
"TMPO",3.22,3.25,-0.0299999999999998,"TMPO",940
"KLHL28",2.33,2.36,-0.0299999999999998,"KLHL28",941
"RASGRP1",3.37,3.4,-0.0299999999999998,"RASGRP1",942
"BLM",1.35,1.38,-0.0299999999999998,"BLM",943
"TAF15",3.02,3.05,-0.0299999999999998,"TAF15",944
"EXOC7",3.02,3.05,-0.0299999999999998,"EXOC7",945
"C19orf24",3.77,3.8,-0.0299999999999998,"C19orf24",946
"ACTL8",0,0.03,-0.03,"ACTL8",947
"EXTL1",0,0.03,-0.03,"EXTL1",948
"TMCO2",0,0.03,-0.03,"TMCO2",949
"DMRTA2",0,0.03,-0.03,"DMRTA2",950
"UBL4B",0,0.03,-0.03,"UBL4B",951
"FAM19A3",0,0.03,-0.03,"FAM19A3",952
"CRP",0,0.03,-0.03,"CRP",953
"FMO1",0,0.03,-0.03,"FMO1",954
"LEMD1",0.2,0.23,-0.03,"LEMD1",955
"ACTN2",0,0.03,-0.03,"ACTN2",956
"CYS1",0,0.03,-0.03,"CYS1",957
"TCF23",0,0.03,-0.03,"TCF23",958
"ARHGEF33",0,0.03,-0.03,"ARHGEF33",959
"SIX3",0.01,0.04,-0.03,"SIX3",960
"RP11.310N16.1",0,0.03,-0.03,"RP11.310N16.1",961
"ST6GAL2",0,0.03,-0.03,"ST6GAL2",962
"AC009336.19",0,0.03,-0.03,"AC009336.19",963
"UNC80",0,0.03,-0.03,"UNC80",964
"TNP1",0,0.03,-0.03,"TNP1",965
"CRYBA2",0,0.03,-0.03,"CRYBA2",966
"FANCD2OS",0,0.03,-0.03,"FANCD2OS",967
"SUSD5",0,0.03,-0.03,"SUSD5",968
"CCK",0,0.03,-0.03,"CCK",969
"FBXW12",0,0.03,-0.03,"FBXW12",970
"GXYLT2",0.01,0.04,-0.03,"GXYLT2",971
"ADCY5",0,0.03,-0.03,"ADCY5",972
"UROC1",0,0.03,-0.03,"UROC1",973
"ANKUB1",0,0.03,-0.03,"ANKUB1",974
"KCNIP4",0,0.03,-0.03,"KCNIP4",975
"GABRA2",0,0.03,-0.03,"GABRA2",976
"NPY5R",0,0.03,-0.03,"NPY5R",977
"HAND2",0,0.03,-0.03,"HAND2",978
"TEX43",0,0.03,-0.03,"TEX43",979
"PCDHB8",0,0.03,-0.03,"PCDHB8",980
"PCDHGA2",0,0.03,-0.03,"PCDHGA2",981
"PCDHGA11",0,0.03,-0.03,"PCDHGA11",982
"GRM6",0,0.03,-0.03,"GRM6",983
"OR2B6",0.01,0.04,-0.03,"OR2B6",984
"TSPO2",0,0.03,-0.03,"TSPO2",985
"GUCA1A",0,0.03,-0.03,"GUCA1A",986
"RP1.302G2.5",0,0.03,-0.03,"RP1.302G2.5",987
"ADGB",0,0.03,-0.03,"ADGB",988
"SLC22A1",0,0.03,-0.03,"SLC22A1",989
"CYP2W1",0,0.03,-0.03,"CYP2W1",990
"OR2AE1",0,0.03,-0.03,"OR2AE1",991
"KCND2",0,0.03,-0.03,"KCND2",992
"CTAGE6",0,0.03,-0.03,"CTAGE6",993
"XAGE1A",0,0.03,-0.03,"XAGE1A",994
"NRK",0,0.03,-0.03,"NRK",995
"DMRT3",0,0.03,-0.03,"DMRT3",996
"IFNA13",0,0.03,-0.03,"IFNA13",997
"MAMDC2",0,0.03,-0.03,"MAMDC2",998
"OGN",0.09,0.12,-0.03,"OGN",999
"FRRS1L",0,0.03,-0.03,"FRRS1L",1000
"BRINP1",0,0.03,-0.03,"BRINP1",1001
"C9orf50",0,0.03,-0.03,"C9orf50",1002
"QRFP",0,0.03,-0.03,"QRFP",1003
"SCGB1C1",0,0.03,-0.03,"SCGB1C1",1004
"SYT13",0,0.03,-0.03,"SYT13",1005
"TMX2.CTNND1",0,0.03,-0.03,"TMX2.CTNND1",1006
"SNX32",0,0.03,-0.03,"SNX32",1007
"VSTM5",0,0.03,-0.03,"VSTM5",1008
"CARD18",0,0.03,-0.03,"CARD18",1009
"SLN",0,0.03,-0.03,"SLN",1010
"ACBD7",0,0.03,-0.03,"ACBD7",1011
"CTNNA3",0,0.03,-0.03,"CTNNA3",1012
"RP11.248J23.7",0,0.03,-0.03,"RP11.248J23.7",1013
"RPEL1",0,0.03,-0.03,"RPEL1",1014
"UTF1",0,0.03,-0.03,"UTF1",1015
"PRMT8",0,0.03,-0.03,"PRMT8",1016
"RERGL",0,0.03,-0.03,"RERGL",1017
"SLC38A4",0,0.03,-0.03,"SLC38A4",1018
"KRT6C",0,0.03,-0.03,"KRT6C",1019
"NPFF",0,0.03,-0.03,"NPFF",1020
"SLC26A10",0,0.03,-0.03,"SLC26A10",1021
"C12orf50",0,0.03,-0.03,"C12orf50",1022
"CCDC63",0,0.03,-0.03,"CCDC63",1023
"SRRM4",0,0.03,-0.03,"SRRM4",1024
"CYP1A2",0,0.03,-0.03,"CYP1A2",1025
"CHRNA3",0,0.03,-0.03,"CHRNA3",1026
"PGPEP1L",0,0.03,-0.03,"PGPEP1L",1027
"SEC14L5",0,0.03,-0.03,"SEC14L5",1028
"C16orf78",0,0.03,-0.03,"C16orf78",1029
"NRN1L",0,0.03,-0.03,"NRN1L",1030
"CLEC18B",0,0.03,-0.03,"CLEC18B",1031
"CDH15",0,0.03,-0.03,"CDH15",1032
"AIPL1",0,0.03,-0.03,"AIPL1",1033
"SHBG",0,0.03,-0.03,"SHBG",1034
"RP11.1099M24.7",0,0.03,-0.03,"RP11.1099M24.7",1035
"GPR179",0,0.03,-0.03,"GPR179",1036
"GFAP",0,0.03,-0.03,"GFAP",1037
"RPRML",0,0.03,-0.03,"RPRML",1038
"EFCAB3",0,0.03,-0.03,"EFCAB3",1039
"KCNH6",0,0.03,-0.03,"KCNH6",1040
"ABCA9",0,0.03,-0.03,"ABCA9",1041
"NPTX1",0,0.03,-0.03,"NPTX1",1042
"ANKRD62",0,0.03,-0.03,"ANKRD62",1043
"ADRA1D",0,0.03,-0.03,"ADRA1D",1044
"CST2",0,0.03,-0.03,"CST2",1045
"NNAT",0,0.03,-0.03,"NNAT",1046
"WFDC6",0,0.03,-0.03,"WFDC6",1047
"CELF5",0,0.03,-0.03,"CELF5",1048
"ANKRD24",0,0.03,-0.03,"ANKRD24",1049
