"","min_2","max_other","target_score","gene","rank"
"WNK3",0,0.66,-0.66,"WNK3",3345
"ZFP37",0,0.66,-0.66,"ZFP37",3346
"ZNF140",0.84,1.5,-0.66,"ZNF140",3347
"ZNF234",0.68,1.34,-0.66,"ZNF234",3348
"ZNF322",0.38,1.04,-0.66,"ZNF322",3349
"ZNF835",0,0.66,-0.66,"ZNF835",3350
"AIMP1",2.8,3.46,-0.66,"AIMP1",3351
"CBFA2T2",2.67,3.33,-0.66,"CBFA2T2",3352
"CBX6",2.3,2.96,-0.66,"CBX6",3353
"CCDC159",1.75,2.41,-0.66,"CCDC159",3354
"CCDC22",1.65,2.31,-0.66,"CCDC22",3355
"CDKAL1",1.63,2.29,-0.66,"CDKAL1",3356
"CKS2",1.77,2.43,-0.66,"CKS2",3357
"CMTR2",1.65,2.31,-0.66,"CMTR2",3358
"EIF4G1",3.58,4.24,-0.66,"EIF4G1",3359
"FAM193A",1.96,2.62,-0.66,"FAM193A",3360
"FBXO9",2.36,3.02,-0.66,"FBXO9",3361
"GMFB",2.11,2.77,-0.66,"GMFB",3362
"IAH1",3.29,3.95,-0.66,"IAH1",3363
"NCR3LG1",0.44,1.1,-0.66,"NCR3LG1",3364
"NHEJ1",0.45,1.11,-0.66,"NHEJ1",3365
"NMRK1",2.51,3.17,-0.66,"NMRK1",3366
"NUP98",2.83,3.49,-0.66,"NUP98",3367
"PPID",2.55,3.21,-0.66,"PPID",3368
"PTRH1",1.56,2.22,-0.66,"PTRH1",3369
"SCMH1",1.9,2.56,-0.66,"SCMH1",3370
"SLC39A10",1.71,2.37,-0.66,"SLC39A10",3371
"SMIM4",1.77,2.43,-0.66,"SMIM4",3372
"SMPD1",2.78,3.44,-0.66,"SMPD1",3373
"TIMM17B",2.56,3.22,-0.66,"TIMM17B",3374
"TNFRSF14",3.71,4.37,-0.66,"TNFRSF14",3375
"WDR54",2.13,2.79,-0.66,"WDR54",3376
"YME1L1",3.75,4.41,-0.66,"YME1L1",3377
"ZKSCAN5",0.69,1.35,-0.66,"ZKSCAN5",3378
"GATAD2A",3.39,4.06,-0.669999999999999,"GATAD2A",3379
"VPS35",3.64,4.31,-0.669999999999999,"VPS35",3380
"KCTD10",1.61,2.28,-0.67,"KCTD10",3381
"TPGS1",1.34,2.01,-0.67,"TPGS1",3382
"ABHD14A",2.06,2.73,-0.67,"ABHD14A",3383
"ACAA1",3.2,3.87,-0.67,"ACAA1",3384
"ARPC1B",6.04,6.71,-0.67,"ARPC1B",3385
"CCDC141",0.78,1.45,-0.67,"CCDC141",3386
"CCDC154",0.2,0.87,-0.67,"CCDC154",3387
"CKAP2",1.83,2.5,-0.67,"CKAP2",3388
"COA1",2.79,3.46,-0.67,"COA1",3389
"DGUOK",3.38,4.05,-0.67,"DGUOK",3390
"DOK2",4.48,5.15,-0.67,"DOK2",3391
"DYNLL1",4.94,5.61,-0.67,"DYNLL1",3392
"ELAC2",2.11,2.78,-0.67,"ELAC2",3393
"FAM111A",2.58,3.25,-0.67,"FAM111A",3394
"FKBP3",2.58,3.25,-0.67,"FKBP3",3395
"FNTA",2.93,3.6,-0.67,"FNTA",3396
"GHITM",4.19,4.86,-0.67,"GHITM",3397
"GSTM4",1.23,1.9,-0.67,"GSTM4",3398
"HCFC1",3.19,3.86,-0.67,"HCFC1",3399
"INTS10",2.35,3.02,-0.67,"INTS10",3400
"NAPG",1.71,2.38,-0.67,"NAPG",3401
"NIPA2",2.67,3.34,-0.67,"NIPA2",3402
"PACSIN1",1.02,1.69,-0.67,"PACSIN1",3403
"PCBP2",4.95,5.62,-0.67,"PCBP2",3404
"PHF13",0.76,1.43,-0.67,"PHF13",3405
"PHF19",2.89,3.56,-0.67,"PHF19",3406
"POC5",1.56,2.23,-0.67,"POC5",3407
"PPP2R5D",2.37,3.04,-0.67,"PPP2R5D",3408
"RABAC1",3.83,4.5,-0.67,"RABAC1",3409
"RAP1A",4.96,5.63,-0.67,"RAP1A",3410
"RBM17",3.21,3.88,-0.67,"RBM17",3411
"SERPINB9",3.76,4.43,-0.67,"SERPINB9",3412
"SF3A2",2.62,3.29,-0.67,"SF3A2",3413
"SLC35C2",2.67,3.34,-0.67,"SLC35C2",3414
"SUPT20H",2.69,3.36,-0.67,"SUPT20H",3415
"TAPBPL",2.31,2.98,-0.67,"TAPBPL",3416
"TMEM248",3.71,4.38,-0.67,"TMEM248",3417
"TRIM37",1.07,1.74,-0.67,"TRIM37",3418
"TYK2",2.89,3.56,-0.67,"TYK2",3419
"TYSND1",1.63,2.3,-0.67,"TYSND1",3420
"USP54",0.74,1.41,-0.67,"USP54",3421
"VPS4B",3.15,3.82,-0.67,"VPS4B",3422
"WDR48",2.25,2.92,-0.67,"WDR48",3423
"YAF2",2.08,2.75,-0.67,"YAF2",3424
"ACY1",0,0.67,-0.67,"ACY1",3425
"BUB1",0.39,1.06,-0.67,"BUB1",3426
"CCDC121",0,0.67,-0.67,"CCDC121",3427
"CHEK2",0.57,1.24,-0.67,"CHEK2",3428
"CPAMD8",0,0.67,-0.67,"CPAMD8",3429
"DYNLRB2",0,0.67,-0.67,"DYNLRB2",3430
"F2RL3",0,0.67,-0.67,"F2RL3",3431
"KRT14",0,0.67,-0.67,"KRT14",3432
"OSR1",0,0.67,-0.67,"OSR1",3433
"PEX12",0.14,0.81,-0.67,"PEX12",3434
"PRICKLE3",0.25,0.92,-0.67,"PRICKLE3",3435
"RNF150",0,0.67,-0.67,"RNF150",3436
"SYTL5",0,0.67,-0.67,"SYTL5",3437
"TMPRSS6",0,0.67,-0.67,"TMPRSS6",3438
"TRIM58",0,0.67,-0.67,"TRIM58",3439
"WASF3",0,0.67,-0.67,"WASF3",3440
"WDR31",0,0.67,-0.67,"WDR31",3441
"ZC3H12B",0,0.67,-0.67,"ZC3H12B",3442
"MTX3",1.64,2.31,-0.67,"MTX3",3443
"ANO9",2.51,3.18,-0.67,"ANO9",3444
"FUNDC2",3.01,3.68,-0.67,"FUNDC2",3445
"HCFC1R1",2.3,2.97,-0.67,"HCFC1R1",3446
"PLEKHM1",2.3,2.97,-0.67,"PLEKHM1",3447
"APOL6",4.15,4.83,-0.68,"APOL6",3448
"ARL5A",3.1,3.78,-0.68,"ARL5A",3449
"BTF3",5.69,6.37,-0.68,"BTF3",3450
"CNPY4",1.58,2.26,-0.68,"CNPY4",3451
"FAM192A",2.97,3.65,-0.68,"FAM192A",3452
"NDUFC2",3.2,3.88,-0.68,"NDUFC2",3453
"PAPOLA",4.04,4.72,-0.68,"PAPOLA",3454
"SF3B4",3.2,3.88,-0.68,"SF3B4",3455
"SLC38A10",3.34,4.02,-0.68,"SLC38A10",3456
"SNRPE",2.85,3.53,-0.68,"SNRPE",3457
"STARD7",3.46,4.14,-0.68,"STARD7",3458
"TMEM189",2.16,2.84,-0.68,"TMEM189",3459
"TRANK1",3.24,3.92,-0.68,"TRANK1",3460
"USP34",2.97,3.65,-0.68,"USP34",3461
"ZC3H7B",2.37,3.05,-0.68,"ZC3H7B",3462
"ADAMTS4",0.01,0.69,-0.68,"ADAMTS4",3463
"AKR7A3",0.15,0.83,-0.68,"AKR7A3",3464
"CENPA",0.34,1.02,-0.68,"CENPA",3465
"DCLRE1A",0.54,1.22,-0.68,"DCLRE1A",3466
"DGCR6",0.34,1.02,-0.68,"DGCR6",3467
"FAM168A",1.86,2.54,-0.68,"FAM168A",3468
"FAM19A2",0.15,0.83,-0.68,"FAM19A2",3469
"HIST1H2BJ",0.05,0.73,-0.68,"HIST1H2BJ",3470
"INTS2",1.05,1.73,-0.68,"INTS2",3471
"KCNMB4",0.2,0.88,-0.68,"KCNMB4",3472
"MTMR4",1.89,2.57,-0.68,"MTMR4",3473
"NAA40",1.32,2,-0.68,"NAA40",3474
"POLR3K",1.97,2.65,-0.68,"POLR3K",3475
"REEP2",0.33,1.01,-0.68,"REEP2",3476
"SYNJ2BP",1.91,2.59,-0.68,"SYNJ2BP",3477
"TMEM199",1.8,2.48,-0.68,"TMEM199",3478
"TOMM5",1.3,1.98,-0.68,"TOMM5",3479
"ZNF19",0.06,0.74,-0.68,"ZNF19",3480
"ZNF726",0.18,0.86,-0.68,"ZNF726",3481
"ANKRD18A",0,0.68,-0.68,"ANKRD18A",3482
"CLEC3A",0,0.68,-0.68,"CLEC3A",3483
"CRHBP",0,0.68,-0.68,"CRHBP",3484
"CTRL",0,0.68,-0.68,"CTRL",3485
"DSEL",0,0.68,-0.68,"DSEL",3486
"EGLN3",0,0.68,-0.68,"EGLN3",3487
"FANCG",0.66,1.34,-0.68,"FANCG",3488
"GPM6B",0,0.68,-0.68,"GPM6B",3489
"GPSM2",0.67,1.35,-0.68,"GPSM2",3490
"HOXB7",0.6,1.28,-0.68,"HOXB7",3491
"HTR1F",0,0.68,-0.68,"HTR1F",3492
"IL27",0,0.68,-0.68,"IL27",3493
"IRX1",0,0.68,-0.68,"IRX1",3494
"JRK",0.68,1.36,-0.68,"JRK",3495
"MET",0,0.68,-0.68,"MET",3496
"MUC12",0,0.68,-0.68,"MUC12",3497
"MYOM1",0,0.68,-0.68,"MYOM1",3498
"NEB",0,0.68,-0.68,"NEB",3499
"PARD3B",0,0.68,-0.68,"PARD3B",3500
"PRDM15",0.84,1.52,-0.68,"PRDM15",3501
"PRELP",0,0.68,-0.68,"PRELP",3502
"RAB9B",0,0.68,-0.68,"RAB9B",3503
"RASA4",0,0.68,-0.68,"RASA4",3504
"RCN3",0,0.68,-0.68,"RCN3",3505
"RND1",0.58,1.26,-0.68,"RND1",3506
"SYCP2",0,0.68,-0.68,"SYCP2",3507
"TDRD10",0,0.68,-0.68,"TDRD10",3508
"ZNF786",0.89,1.57,-0.68,"ZNF786",3509
"ZNF93",0,0.68,-0.68,"ZNF93",3510
"AKT2",3.26,3.94,-0.68,"AKT2",3511
"BCAS3",1.54,2.22,-0.68,"BCAS3",3512
"CCDC91",2.36,3.04,-0.68,"CCDC91",3513
"CLUAP1",1.18,1.86,-0.68,"CLUAP1",3514
"COPG1",2.29,2.97,-0.68,"COPG1",3515
"CREM",3.97,4.65,-0.68,"CREM",3516
"CSNK2A1",3.01,3.69,-0.68,"CSNK2A1",3517
"DIS3L2",1.92,2.6,-0.68,"DIS3L2",3518
"EIF3A",3.53,4.21,-0.68,"EIF3A",3519
"ERAP2",3.72,4.4,-0.68,"ERAP2",3520
"FAM134C",3.78,4.46,-0.68,"FAM134C",3521
"FAM177A1",3.56,4.24,-0.68,"FAM177A1",3522
"GALT",2.13,2.81,-0.68,"GALT",3523
"IRAK1BP1",0.69,1.37,-0.68,"IRAK1BP1",3524
"MCUR1",1.46,2.14,-0.68,"MCUR1",3525
"MRPL4",2.48,3.16,-0.68,"MRPL4",3526
"MRPS14",2.04,2.72,-0.68,"MRPS14",3527
"NAE1",2.21,2.89,-0.68,"NAE1",3528
"NDUFA3",3.69,4.37,-0.68,"NDUFA3",3529
"PARP12",2.56,3.24,-0.68,"PARP12",3530
"RNF126",3.02,3.7,-0.68,"RNF126",3531
"RP11.437B10.1",2.25,2.93,-0.68,"RP11.437B10.1",3532
"RPAP2",1.79,2.47,-0.68,"RPAP2",3533
"SH2D2A",3.86,4.54,-0.68,"SH2D2A",3534
"SLC25A32",1.67,2.35,-0.68,"SLC25A32",3535
"SLC35B1",2.84,3.52,-0.68,"SLC35B1",3536
"SMIM7",2.98,3.66,-0.68,"SMIM7",3537
"SRA1",2.73,3.41,-0.68,"SRA1",3538
"SYTL3",3.43,4.11,-0.68,"SYTL3",3539
"TTPAL",1.4,2.08,-0.68,"TTPAL",3540
"ZFP91",2.59,3.27,-0.68,"ZFP91",3541
"CCDC167",3.76,4.44,-0.680000000000001,"CCDC167",3542
"PRPF40A",3.55,4.23,-0.680000000000001,"PRPF40A",3543
"CBFB",3.58,4.27,-0.69,"CBFB",3544
"ESYT1",4.16,4.85,-0.69,"ESYT1",3545
"MSI2",3.37,4.06,-0.69,"MSI2",3546
"NR3C1",4.4,5.09,-0.69,"NR3C1",3547
"POLR2L",4.4,5.09,-0.69,"POLR2L",3548
"DYRK1B",1.82,2.51,-0.69,"DYRK1B",3549
"MBD5",1.86,2.55,-0.69,"MBD5",3550
"MRPS2",1.57,2.26,-0.69,"MRPS2",3551
"AAMP",2.15,2.84,-0.69,"AAMP",3552
"ABI2",2.13,2.82,-0.69,"ABI2",3553
"AGTR1",0,0.69,-0.69,"AGTR1",3554
"ASAP2",0,0.69,-0.69,"ASAP2",3555
"ATG16L1",2.72,3.41,-0.69,"ATG16L1",3556
"AURKA",0.26,0.95,-0.69,"AURKA",3557
"BAG6",2.89,3.58,-0.69,"BAG6",3558
"BCOR",2,2.69,-0.69,"BCOR",3559
"CASK",2.96,3.65,-0.69,"CASK",3560
"CBX7",3.31,4,-0.69,"CBX7",3561
"CCDC90B",2.57,3.26,-0.69,"CCDC90B",3562
"CCDC93",1.62,2.31,-0.69,"CCDC93",3563
"CCL23",0.45,1.14,-0.69,"CCL23",3564
"CFAP70",0,0.69,-0.69,"CFAP70",3565
"CIT",0,0.69,-0.69,"CIT",3566
"DPF2",2.4,3.09,-0.69,"DPF2",3567
"DTL",0.31,1,-0.69,"DTL",3568
"DYNLT1",3.64,4.33,-0.69,"DYNLT1",3569
"FAM122B",2.15,2.84,-0.69,"FAM122B",3570
"FAM13B",1.94,2.63,-0.69,"FAM13B",3571
"GRAMD4",2.37,3.06,-0.69,"GRAMD4",3572
"GTF2B",2.95,3.64,-0.69,"GTF2B",3573
"HERPUD2",3.48,4.17,-0.69,"HERPUD2",3574
"HIST1H4J",0.25,0.94,-0.69,"HIST1H4J",3575
"HSD17B8",0.73,1.42,-0.69,"HSD17B8",3576
"ILK",3.06,3.75,-0.69,"ILK",3577
"INTU",0,0.69,-0.69,"INTU",3578
"KATNA1",1.27,1.96,-0.69,"KATNA1",3579
"KIAA1429",2.09,2.78,-0.69,"KIAA1429",3580
"LIN37",0.29,0.98,-0.69,"LIN37",3581
"LPIN3",0,0.69,-0.69,"LPIN3",3582
"MBD3",2.22,2.91,-0.69,"MBD3",3583
"METTL10",1.88,2.57,-0.69,"METTL10",3584
"MKL1",2.16,2.85,-0.69,"MKL1",3585
"MRPS35",2.13,2.82,-0.69,"MRPS35",3586
"MVB12A",2.2,2.89,-0.69,"MVB12A",3587
"NDUFS2",2.87,3.56,-0.69,"NDUFS2",3588
"NUBP2",1.9,2.59,-0.69,"NUBP2",3589
"PAPD7",1.67,2.36,-0.69,"PAPD7",3590
"PDGFRL",0,0.69,-0.69,"PDGFRL",3591
"PHTF2",2.62,3.31,-0.69,"PHTF2",3592
"PRPF8",3.61,4.3,-0.69,"PRPF8",3593
"RFXANK",2.5,3.19,-0.69,"RFXANK",3594
"ROR2",0,0.69,-0.69,"ROR2",3595
"SEPT11",2.16,2.85,-0.69,"SEPT11",3596
"SFRP4",0,0.69,-0.69,"SFRP4",3597
"SLITRK6",0,0.69,-0.69,"SLITRK6",3598
"SNAPIN",2.65,3.34,-0.69,"SNAPIN",3599
"SSBP4",3.6,4.29,-0.69,"SSBP4",3600
"ST6GALNAC3",0.28,0.97,-0.69,"ST6GALNAC3",3601
"TBC1D13",1.75,2.44,-0.69,"TBC1D13",3602
"TIPARP",2.91,3.6,-0.69,"TIPARP",3603
"TP53",2.72,3.41,-0.69,"TP53",3604
"TRNP1",0,0.69,-0.69,"TRNP1",3605
"TUBGCP6",1.46,2.15,-0.69,"TUBGCP6",3606
"UBR1",1.58,2.27,-0.69,"UBR1",3607
"USP37",1.56,2.25,-0.69,"USP37",3608
"USP38",1.94,2.63,-0.69,"USP38",3609
"ZNF229",0,0.69,-0.69,"ZNF229",3610
"ZNF260",1.06,1.75,-0.69,"ZNF260",3611
"ZNF335",2.41,3.1,-0.69,"ZNF335",3612
"ZNF404",0,0.69,-0.69,"ZNF404",3613
"CCDC65",0.68,1.37,-0.69,"CCDC65",3614
"LRRC3",0.23,0.92,-0.69,"LRRC3",3615
"NXT2",0.83,1.52,-0.69,"NXT2",3616
"SLX4IP",0.62,1.31,-0.69,"SLX4IP",3617
"TET1",0.23,0.92,-0.69,"TET1",3618
"ZNF212",0.88,1.57,-0.69,"ZNF212",3619
"CRLS1",1.89,2.58,-0.69,"CRLS1",3620
"EEFSEC",1.64,2.33,-0.69,"EEFSEC",3621
"NOP16",1.43,2.12,-0.69,"NOP16",3622
"TCTN3",1.99,2.68,-0.69,"TCTN3",3623
"TVP23C",0.42,1.11,-0.69,"TVP23C",3624
"ZNF512",1.41,2.1,-0.69,"ZNF512",3625
"ZNF721",1.99,2.68,-0.69,"ZNF721",3626
"CCDC130",2.26,2.95,-0.69,"CCDC130",3627
"STUB1",3.67,4.36,-0.69,"STUB1",3628
"EVL",5.86,6.56,-0.699999999999999,"EVL",3629
"MAF",5.36,6.06,-0.699999999999999,"MAF",3630
"SERF2",6.73,7.43,-0.699999999999999,"SERF2",3631
"EIF2S2",3.86,4.56,-0.7,"EIF2S2",3632
"HAT1",2.16,2.86,-0.7,"HAT1",3633
"KIF5B",3.48,4.18,-0.7,"KIF5B",3634
"MVP",3.65,4.35,-0.7,"MVP",3635
"RARS2",1.87,2.57,-0.7,"RARS2",3636
"RHOC",3.72,4.42,-0.7,"RHOC",3637
"RRM1",2.47,3.17,-0.7,"RRM1",3638
"TBCC",3.32,4.02,-0.7,"TBCC",3639
"TIMMDC1",2.39,3.09,-0.7,"TIMMDC1",3640
"TRAF3",2.41,3.11,-0.7,"TRAF3",3641
"TRIM59",1.35,2.05,-0.7,"TRIM59",3642
"ZNF644",2.56,3.26,-0.7,"ZNF644",3643
"ARHGEF28",0,0.7,-0.7,"ARHGEF28",3644
"BHLHB9",0,0.7,-0.7,"BHLHB9",3645
"CDNF",0,0.7,-0.7,"CDNF",3646
"CSAD",1.21,1.91,-0.7,"CSAD",3647
"DDX11",1.43,2.13,-0.7,"DDX11",3648
"DHFR",1.06,1.76,-0.7,"DHFR",3649
"GPRIN1",0,0.7,-0.7,"GPRIN1",3650
"KRT6B",0,0.7,-0.7,"KRT6B",3651
"MPHOSPH9",1.93,2.63,-0.7,"MPHOSPH9",3652
"MPV17L2",1.07,1.77,-0.7,"MPV17L2",3653
"PCDH17",0,0.7,-0.7,"PCDH17",3654
"PM20D1",0,0.7,-0.7,"PM20D1",3655
"RASSF8",0,0.7,-0.7,"RASSF8",3656
"RNF2",1.3,2,-0.7,"RNF2",3657
"S100A1",0,0.7,-0.7,"S100A1",3658
"SEC31B",1.26,1.96,-0.7,"SEC31B",3659
"SKP2",0.69,1.39,-0.7,"SKP2",3660
"SLC35G2",0,0.7,-0.7,"SLC35G2",3661
"SLC37A3",1.34,2.04,-0.7,"SLC37A3",3662
"SSX2IP",0.28,0.98,-0.7,"SSX2IP",3663
"TEPP",0,0.7,-0.7,"TEPP",3664
"TMEM200B",0,0.7,-0.7,"TMEM200B",3665
"TUT1",1.34,2.04,-0.7,"TUT1",3666
"AK9",0.84,1.54,-0.7,"AK9",3667
"AMMECR1L",1.15,1.85,-0.7,"AMMECR1L",3668
"BCL7C",3.17,3.87,-0.7,"BCL7C",3669
"CNPY2",2.96,3.66,-0.7,"CNPY2",3670
"CXCR3",4.28,4.98,-0.7,"CXCR3",3671
"CYTH1",3.79,4.49,-0.7,"CYTH1",3672
"DDX50",2.51,3.21,-0.7,"DDX50",3673
"ELP5",2.09,2.79,-0.7,"ELP5",3674
"ESF1",1.38,2.08,-0.7,"ESF1",3675
"HNRNPL",4.41,5.11,-0.7,"HNRNPL",3676
"MOSPD3",2.32,3.02,-0.7,"MOSPD3",3677
"MRPL48",1.88,2.58,-0.7,"MRPL48",3678
"PCSK7",4.31,5.01,-0.7,"PCSK7",3679
"POLR2C",3.07,3.77,-0.7,"POLR2C",3680
"PRPF3",2.34,3.04,-0.7,"PRPF3",3681
"PSMC4",3.11,3.81,-0.7,"PSMC4",3682
"RAB3GAP2",3.23,3.93,-0.7,"RAB3GAP2",3683
"RPS27L",4.08,4.78,-0.7,"RPS27L",3684
"SRP9",3.66,4.36,-0.7,"SRP9",3685
"STK4",4.47,5.17,-0.7,"STK4",3686
"STT3A",2.27,2.97,-0.7,"STT3A",3687
"TMEM9B",3.41,4.11,-0.7,"TMEM9B",3688
"TOB2",2.32,3.02,-0.7,"TOB2",3689
"TRAF1",3.07,3.77,-0.7,"TRAF1",3690
"UBE2N",4.02,4.72,-0.7,"UBE2N",3691
"WDR46",2.13,2.83,-0.7,"WDR46",3692
"XPO7",2.36,3.06,-0.7,"XPO7",3693
"YWHAZ",5.7,6.4,-0.7,"YWHAZ",3694
"ZDHHC5",2.46,3.16,-0.7,"ZDHHC5",3695
"ZMAT5",2.04,2.74,-0.7,"ZMAT5",3696
"ZNRF1",3.21,3.91,-0.7,"ZNRF1",3697
"MRPL13",1.61,2.32,-0.71,"MRPL13",3698
"ARHGEF38",0,0.71,-0.71,"ARHGEF38",3699
"ASNSD1",1.88,2.59,-0.71,"ASNSD1",3700
"B3GALT6",1.77,2.48,-0.71,"B3GALT6",3701
"BCL2L13",2.24,2.95,-0.71,"BCL2L13",3702
"CARD11",3.51,4.22,-0.71,"CARD11",3703
"CMTM4",0,0.71,-0.71,"CMTM4",3704
"CNIH3",0,0.71,-0.71,"CNIH3",3705
"COX14",3.88,4.59,-0.71,"COX14",3706
"CSNK2A3",0,0.71,-0.71,"CSNK2A3",3707
"CYBA",4.97,5.68,-0.71,"CYBA",3708
"DENND2D",4.14,4.85,-0.71,"DENND2D",3709
"DKK3",0.75,1.46,-0.71,"DKK3",3710
"EBNA1BP2",1.73,2.44,-0.71,"EBNA1BP2",3711
"FAM110D",0,0.71,-0.71,"FAM110D",3712
"GLCCI1",3.5,4.21,-0.71,"GLCCI1",3713
"GMCL1",2.47,3.18,-0.71,"GMCL1",3714
"GMDS",1.03,1.74,-0.71,"GMDS",3715
"GPR19",0,0.71,-0.71,"GPR19",3716
"HNRNPUL1",4.54,5.25,-0.71,"HNRNPUL1",3717
"IQCC",0,0.71,-0.71,"IQCC",3718
"ITGAD",0.06,0.77,-0.71,"ITGAD",3719
"KLHL9",1.98,2.69,-0.71,"KLHL9",3720
"LIMD2",5.17,5.88,-0.71,"LIMD2",3721
"LINC00959",0.75,1.46,-0.71,"LINC00959",3722
"LYSMD1",0,0.71,-0.71,"LYSMD1",3723
"MED22",1.44,2.15,-0.71,"MED22",3724
"MESP2",0,0.71,-0.71,"MESP2",3725
"MICB",2.12,2.83,-0.71,"MICB",3726
"MST1R",0,0.71,-0.71,"MST1R",3727
"MTO1",2.3,3.01,-0.71,"MTO1",3728
"N4BP1",3.49,4.2,-0.71,"N4BP1",3729
"NOL6",1.4,2.11,-0.71,"NOL6",3730
"NPAS2",0,0.71,-0.71,"NPAS2",3731
"OTULIN",2.04,2.75,-0.71,"OTULIN",3732
"PARL",2.31,3.02,-0.71,"PARL",3733
"PDCD11",1.58,2.29,-0.71,"PDCD11",3734
"PHKG2",1.75,2.46,-0.71,"PHKG2",3735
"PIFO",0,0.71,-0.71,"PIFO",3736
"PKN2",2.14,2.85,-0.71,"PKN2",3737
"PLCB4",0,0.71,-0.71,"PLCB4",3738
"PPA1",3.09,3.8,-0.71,"PPA1",3739
"PRKCH",4.46,5.17,-0.71,"PRKCH",3740
"PRRC2B",3.54,4.25,-0.71,"PRRC2B",3741
"PSMC3",2.49,3.2,-0.71,"PSMC3",3742
"PVALB",0,0.71,-0.71,"PVALB",3743
"QARS",2.93,3.64,-0.71,"QARS",3744
"RAB6B",0,0.71,-0.71,"RAB6B",3745
"RAD51AP1",0.49,1.2,-0.71,"RAD51AP1",3746
"RASA3",3.46,4.17,-0.71,"RASA3",3747
"RBM22",2.54,3.25,-0.71,"RBM22",3748
"RFC1",2.58,3.29,-0.71,"RFC1",3749
"RNF152",0,0.71,-0.71,"RNF152",3750
"RTCA",2.55,3.26,-0.71,"RTCA",3751
"SBF1",2.94,3.65,-0.71,"SBF1",3752
"SDHB",2.98,3.69,-0.71,"SDHB",3753
"SEPT7",4.68,5.39,-0.71,"SEPT7",3754
"SLC39A8",1.96,2.67,-0.71,"SLC39A8",3755
"SLC7A3",0,0.71,-0.71,"SLC7A3",3756
"SPG11",3.09,3.8,-0.71,"SPG11",3757
"SRCIN1",0,0.71,-0.71,"SRCIN1",3758
"STX5",2.24,2.95,-0.71,"STX5",3759
"SUPV3L1",2.66,3.37,-0.71,"SUPV3L1",3760
"TBL3",1.26,1.97,-0.71,"TBL3",3761
"TBX6",0,0.71,-0.71,"TBX6",3762
"TNKS2",2.71,3.42,-0.71,"TNKS2",3763
"TPRKB",1.65,2.36,-0.71,"TPRKB",3764
"TRPC4AP",2.95,3.66,-0.71,"TRPC4AP",3765
"UBE3A",3.02,3.73,-0.71,"UBE3A",3766
"ZKSCAN7",0.12,0.83,-0.71,"ZKSCAN7",3767
"ZNF10",0.46,1.17,-0.71,"ZNF10",3768
"ZNF442",0,0.71,-0.71,"ZNF442",3769
"ZNF57",0,0.71,-0.71,"ZNF57",3770
"ZNF778",0.7,1.41,-0.71,"ZNF778",3771
"ZNF91",2.05,2.76,-0.71,"ZNF91",3772
"RBM11",0.08,0.79,-0.71,"RBM11",3773
"SAC3D1",0.85,1.56,-0.71,"SAC3D1",3774
"CLIP4",1.41,2.12,-0.71,"CLIP4",3775
"EMC1",1.53,2.24,-0.71,"EMC1",3776
"MARCH5",1.99,2.7,-0.71,"MARCH5",3777
"DHX38",2.53,3.24,-0.71,"DHX38",3778
"DUSP5",3.03,3.74,-0.71,"DUSP5",3779
"UBXN1",3.78,4.49,-0.71,"UBXN1",3780
"BPNT1",1.6,2.32,-0.72,"BPNT1",3781
"CISD3",2.74,3.46,-0.72,"CISD3",3782
"CTDSP2",3.16,3.88,-0.72,"CTDSP2",3783
"DCP1A",2.93,3.65,-0.72,"DCP1A",3784
"GID8",2.83,3.55,-0.72,"GID8",3785
"GTF2A1",2.24,2.96,-0.72,"GTF2A1",3786
"HSDL2",1.79,2.51,-0.72,"HSDL2",3787
"HTATIP2",2.62,3.34,-0.72,"HTATIP2",3788
"MLST8",1.85,2.57,-0.72,"MLST8",3789
"MTX2",1.81,2.53,-0.72,"MTX2",3790
"PIM1",4.92,5.64,-0.72,"PIM1",3791
"PLEKHA3",2.18,2.9,-0.72,"PLEKHA3",3792
"RAB2A",3.29,4.01,-0.72,"RAB2A",3793
"RSL24D1",3.37,4.09,-0.72,"RSL24D1",3794
"SLC25A38",2.49,3.21,-0.72,"SLC25A38",3795
"SLC30A1",1.6,2.32,-0.72,"SLC30A1",3796
"SP100",4.37,5.09,-0.72,"SP100",3797
"STK10",4.34,5.06,-0.72,"STK10",3798
"TCP1",3.54,4.26,-0.72,"TCP1",3799
"ABCB8",1.25,1.97,-0.72,"ABCB8",3800
"ACTR5",0.75,1.47,-0.72,"ACTR5",3801
"ANGEL2",1.84,2.56,-0.72,"ANGEL2",3802
"ATOH8",0,0.72,-0.72,"ATOH8",3803
"ATXN1L",1.89,2.61,-0.72,"ATXN1L",3804
"C5",0,0.72,-0.72,"C5",3805
"CATSPERG",0,0.72,-0.72,"CATSPERG",3806
"CC2D1A",1.66,2.38,-0.72,"CC2D1A",3807
"CSPG4",0,0.72,-0.72,"CSPG4",3808
"DFFB",1.61,2.33,-0.72,"DFFB",3809
"DVL3",1.99,2.71,-0.72,"DVL3",3810
"EGF",0,0.72,-0.72,"EGF",3811
"ESR2",0,0.72,-0.72,"ESR2",3812
"ETFDH",1.97,2.69,-0.72,"ETFDH",3813
"FAAH",0.3,1.02,-0.72,"FAAH",3814
"FADD",1.82,2.54,-0.72,"FADD",3815
"FMO2",0,0.72,-0.72,"FMO2",3816
"FNDC4",0,0.72,-0.72,"FNDC4",3817
"HDAC6",1.93,2.65,-0.72,"HDAC6",3818
